"GRID_1","GRID_5","PS_AREA_CODE","PS_AREA","PS_AREA_NUMBER"
"5235126","6235125","IRS06ST","9220060",4
"5235127","6235125","IRS06ST","9220060",4
"5235128","6235125","IRS06ST","9220060",4
"5235129","6235125","IRS06ST","9220060",4
"5235130","6235130","IRS06ST","9220060",4
"5235131","6235130","IRS06ST","9220060",4
"5235132","6235130","IRS06ST","9220060",4
"5235133","6235130","IRS06ST","9220060",4
"5235134","6235130","IRS06ST","9220060",4
"5235135","6235135","IRS06ST","9220060",4
"5235136","6235135","IRS06ST","9220060",4
"5235137","6235135","IRS06ST","9220060",4
"5235138","6235135","IRS06ST","9220060",4
"5235139","6235135","IRS06ST","9220060",4
"5236020","6235020","IRS06ST","9220060",4
"5236021","6235020","IRS06ST","9220060",4
"5236022","6235020","IRS06ST","9220060",4
"5236023","6235020","IRS06ST","9220060",4
"5236024","6235020","IRS06ST","9220060",4
"5236025","6235025","IRS06ST","9220060",4
"5236026","6235025","IRS06ST","9220060",4
"5236027","6235025","IRS06ST","9220060",4
"5236028","6235025","IRS06ST","9220060",4
"5236029","6235025","IRS06ST","9220060",4
"5236030","6235030","IRS06ST","9220060",4
"5236031","6235030","IRS06ST","9220060",4
"5236032","6235030","IRS06ST","9220060",4
"5236033","6235030","IRS06ST","9220060",4
"5236034","6235030","IRS06ST","9220060",4
"5236035","6235035","IRS06ST","9220060",4
"5236036","6235035","IRS06ST","9220060",4
"5236037","6235035","IRS06ST","9220060",4
"5236038","6235035","IRS06ST","9220060",4
"5236039","6235035","IRS06ST","9220060",4
"5236040","6235040","IRS06ST","9220060",4
"5236041","6235040","IRS06ST","9220060",4
"5236042","6235040","IRS06ST","9220060",4
"5236043","6235040","IRS06ST","9220060",4
"5236044","6235040","IRS06ST","9220060",4
"5236045","6235045","IRS06ST","9220060",4
"5236046","6235045","IRS06ST","9220060",4
"5236047","6235045","IRS06ST","9220060",4
"5236048","6235045","IRS06ST","9220060",4
"5236049","6235045","IRS06ST","9220060",4
"5236050","6235050","IRS06ST","9220060",4
"5236051","6235050","IRS06ST","9220060",4
"5236052","6235050","IRS06ST","9220060",4
"5236053","6235050","IRS06ST","9220060",4
"5236054","6235050","IRS06ST","9220060",4
"5236055","6235055","IRS06ST","9220060",4
"5236056","6235055","IRS06ST","9220060",4
"5236057","6235055","IRS06ST","9220060",4
"5236058","6235055","IRS06ST","9220060",4
"5236059","6235055","IRS06ST","9220060",4
"5236060","6235060","IRS06ST","9220060",4
"5236061","6235060","IRS06ST","9220060",4
"5236062","6235060","IRS06ST","9220060",4
"5236063","6235060","IRS06ST","9220060",4
"5236064","6235060","IRS06ST","9220060",4
"5236065","6235065","IRS06ST","9220060",4
"5236066","6235065","IRS06ST","9220060",4
"5236067","6235065","IRS06ST","9220060",4
"5236068","6235065","IRS06ST","9220060",4
"5236069","6235065","IRS06ST","9220060",4
"5236070","6235070","IRS06ST","9220060",4
"5236071","6235070","IRS06ST","9220060",4
"5236072","6235070","IRS06ST","9220060",4
"5236073","6235070","IRS06ST","9220060",4
"5236074","6235070","IRS06ST","9220060",4
"5236075","6235075","IRS06ST","9220060",4
"5236076","6235075","IRS06ST","9220060",4
"5236077","6235075","IRS06ST","9220060",4
"5236078","6235075","IRS06ST","9220060",4
"5236079","6235075","IRS06ST","9220060",4
"5236080","6235080","IRS06ST","9220060",4
"5236081","6235080","IRS06ST","9220060",4
"5236082","6235080","IRS06ST","9220060",4
"5236083","6235080","IRS06ST","9220060",4
"5236084","6235080","IRS06ST","9220060",4
"5236085","6235085","IRS06ST","9220060",4
"5236086","6235085","IRS06ST","9220060",4
"5236087","6235085","IRS06ST","9220060",4
"5236088","6235085","IRS06ST","9220060",4
"5236089","6235085","IRS06ST","9220060",4
"5236090","6235090","IRS06ST","9220060",4
"5236091","6235090","IRS06ST","9220060",4
"5236092","6235090","IRS06ST","9220060",4
"5236093","6235090","IRS06ST","9220060",4
"5236094","6235090","IRS06ST","9220060",4
"5236095","6235095","IRS06ST","9220060",4
"5236096","6235095","IRS06ST","9220060",4
"5236097","6235095","IRS06ST","9220060",4
"5236098","6235095","IRS06ST","9220060",4
"5236099","6235095","IRS06ST","9220060",4
"5236100","6235100","IRS06ST","9220060",4
"5236101","6235100","IRS06ST","9220060",4
"5236102","6235100","IRS06ST","9220060",4
"5236103","6235100","IRS06ST","9220060",4
"5236104","6235100","IRS06ST","9220060",4
"5236105","6235105","IRS06ST","9220060",4
"5236106","6235105","IRS06ST","9220060",4
"5236107","6235105","IRS06ST","9220060",4
"5236108","6235105","IRS06ST","9220060",4
"5236109","6235105","IRS06ST","9220060",4
"5236110","6235110","IRS06ST","9220060",4
"5236111","6235110","IRS06ST","9220060",4
"5236112","6235110","IRS06ST","9220060",4
"5236113","6235110","IRS06ST","9220060",4
"5236114","6235110","IRS06ST","9220060",4
"5236115","6235115","IRS06ST","9220060",4
"5236116","6235115","IRS06ST","9220060",4
"5236117","6235115","IRS06ST","9220060",4
"5236118","6235115","IRS06ST","9220060",4
"5236119","6235115","IRS06ST","9220060",4
"5236120","6235120","IRS06ST","9220060",4
"5236121","6235120","IRS06ST","9220060",4
"5236122","6235120","IRS06ST","9220060",4
"5236123","6235120","IRS06ST","9220060",4
"5236124","6235120","IRS06ST","9220060",4
"5236125","6235125","IRS06ST","9220060",4
"5236126","6235125","IRS06ST","9220060",4
"5236127","6235125","IRS06ST","9220060",4
"5236128","6235125","IRS06ST","9220060",4
"5236129","6235125","IRS06ST","9220060",4
"5236130","6235130","IRS06ST","9220060",4
"5236131","6235130","IRS06ST","9220060",4
"5236132","6235130","IRS06ST","9220060",4
"5236133","6235130","IRS06ST","9220060",4
"5236134","6235130","IRS06ST","9220060",4
"5236135","6235135","IRS06ST","9220060",4
"5236136","6235135","IRS06ST","9220060",4
"5236137","6235135","IRS06ST","9220060",4
"5236138","6235135","IRS06ST","9220060",4
"5236139","6235135","IRS06ST","9220060",4
"5236149","6235145","IRS06ST","9220060",4
"5237020","6235020","IRS06ST","9220060",4
"5237021","6235020","IRS06ST","9220060",4
"5237022","6235020","IRS06ST","9220060",4
"5237023","6235020","IRS06ST","9220060",4
"5237024","6235020","IRS06ST","9220060",4
"5237025","6235025","IRS06ST","9220060",4
"5237026","6235025","IRS06ST","9220060",4
"5237027","6235025","IRS06ST","9220060",4
"5237028","6235025","IRS06ST","9220060",4
"5237029","6235025","IRS06ST","9220060",4
"5237030","6235030","IRS06ST","9220060",4
"5237031","6235030","IRS06ST","9220060",4
"5237032","6235030","IRS06ST","9220060",4
"5237033","6235030","IRS06ST","9220060",4
"5237034","6235030","IRS06ST","9220060",4
"5237035","6235035","IRS06ST","9220060",4
"5237036","6235035","IRS06ST","9220060",4
"5237037","6235035","IRS06ST","9220060",4
"5237038","6235035","IRS06ST","9220060",4
"5237039","6235035","IRS06ST","9220060",4
"5237040","6235040","IRS06ST","9220060",4
"5237041","6235040","IRS06ST","9220060",4
"5237042","6235040","IRS06ST","9220060",4
"5237043","6235040","IRS06ST","9220060",4
"5237044","6235040","IRS06ST","9220060",4
"5237045","6235045","IRS06ST","9220060",4
"5237046","6235045","IRS06ST","9220060",4
"5237047","6235045","IRS06ST","9220060",4
"5237048","6235045","IRS06ST","9220060",4
"5237049","6235045","IRS06ST","9220060",4
"5237050","6235050","IRS06ST","9220060",4
"5237051","6235050","IRS06ST","9220060",4
"5237052","6235050","IRS06ST","9220060",4
"5237053","6235050","IRS06ST","9220060",4
"5237054","6235050","IRS06ST","9220060",4
"5237055","6235055","IRS06ST","9220060",4
"5237056","6235055","IRS06ST","9220060",4
"5237057","6235055","IRS06ST","9220060",4
"5237058","6235055","IRS06ST","9220060",4
"5237059","6235055","IRS06ST","9220060",4
"5237060","6235060","IRS06ST","9220060",4
"5237061","6235060","IRS06ST","9220060",4
"5237062","6235060","IRS06ST","9220060",4
"5237063","6235060","IRS06ST","9220060",4
"5237064","6235060","IRS06ST","9220060",4
"5237065","6235065","IRS06ST","9220060",4
"5237066","6235065","IRS06ST","9220060",4
"5237067","6235065","IRS06ST","9220060",4
"5237068","6235065","IRS06ST","9220060",4
"5237069","6235065","IRS06ST","9220060",4
"5237070","6235070","IRS06ST","9220060",4
"5237071","6235070","IRS06ST","9220060",4
"5237072","6235070","IRS06ST","9220060",4
"5237073","6235070","IRS06ST","9220060",4
"5237074","6235070","IRS06ST","9220060",4
"5237075","6235075","IRS06ST","9220060",4
"5237076","6235075","IRS06ST","9220060",4
"5237077","6235075","IRS06ST","9220060",4
"5237078","6235075","IRS06ST","9220060",4
"5237079","6235075","IRS06ST","9220060",4
"5237080","6235080","IRS06ST","9220060",4
"5237081","6235080","IRS06ST","9220060",4
"5237082","6235080","IRS06ST","9220060",4
"5237083","6235080","IRS06ST","9220060",4
"5237084","6235080","IRS06ST","9220060",4
"5237085","6235085","IRS06ST","9220060",4
"5237086","6235085","IRS06ST","9220060",4
"5237087","6235085","IRS06ST","9220060",4
"5237088","6235085","IRS06ST","9220060",4
"5237089","6235085","IRS06ST","9220060",4
"5237090","6235090","IRS06ST","9220060",4
"5237091","6235090","IRS06ST","9220060",4
"5237092","6235090","IRS06ST","9220060",4
"5237093","6235090","IRS06ST","9220060",4
"5237094","6235090","IRS06ST","9220060",4
"5237095","6235095","IRS06ST","9220060",4
"5237096","6235095","IRS06ST","9220060",4
"5237097","6235095","IRS06ST","9220060",4
"5237098","6235095","IRS06ST","9220060",4
"5237099","6235095","IRS06ST","9220060",4
"5237100","6235100","IRS06ST","9220060",4
"5237101","6235100","IRS06ST","9220060",4
"5237102","6235100","IRS06ST","9220060",4
"5237103","6235100","IRS06ST","9220060",4
"5237104","6235100","IRS06ST","9220060",4
"5237105","6235105","IRS06ST","9220060",4
"5237106","6235105","IRS06ST","9220060",4
"5237107","6235105","IRS06ST","9220060",4
"5237108","6235105","IRS06ST","9220060",4
"5237109","6235105","IRS06ST","9220060",4
"5237110","6235110","IRS06ST","9220060",4
"5237111","6235110","IRS06ST","9220060",4
"5237112","6235110","IRS06ST","9220060",4
"5237113","6235110","IRS06ST","9220060",4
"5237114","6235110","IRS06ST","9220060",4
"5237115","6235115","IRS06ST","9220060",4
"5237116","6235115","IRS06ST","9220060",4
"5237117","6235115","IRS06ST","9220060",4
"5237118","6235115","IRS06ST","9220060",4
"5237119","6235115","IRS06ST","9220060",4
"5237120","6235120","IRS06ST","9220060",4
"5237121","6235120","IRS06ST","9220060",4
"5237122","6235120","IRS06ST","9220060",4
"5237123","6235120","IRS06ST","9220060",4
"5237124","6235120","IRS06ST","9220060",4
"5237125","6235125","IRS06ST","9220060",4
"5237126","6235125","IRS06ST","9220060",4
"5237127","6235125","IRS06ST","9220060",4
"5237128","6235125","IRS06ST","9220060",4
"5237129","6235125","IRS06ST","9220060",4
"5237130","6235130","IRS06ST","9220060",4
"5237131","6235130","IRS06ST","9220060",4
"5237132","6235130","IRS06ST","9220060",4
"5237133","6235130","IRS06ST","9220060",4
"5237134","6235130","IRS06ST","9220060",4
"5237135","6235135","IRS06ST","9220060",4
"5237136","6235135","IRS06ST","9220060",4
"5237137","6235135","IRS06ST","9220060",4
"5237138","6235135","IRS06ST","9220060",4
"5237139","6235135","IRS06ST","9220060",4
"5237140","6235140","IRS06ST","9220060",4
"5237144","6235140","IRS06ST","9220060",4
"5237145","6235145","IRS06ST","9220060",4
"5237147","6235145","IRS06ST","9220060",4
"5237148","6235145","IRS06ST","9220060",4
"5237149","6235145","IRS06ST","9220060",4
"5238020","6235020","IRS06ST","9220060",4
"5238021","6235020","IRS06ST","9220060",4
"5238022","6235020","IRS06ST","9220060",4
"5238023","6235020","IRS06ST","9220060",4
"5238024","6235020","IRS06ST","9220060",4
"5238025","6235025","IRS06ST","9220060",4
"5238026","6235025","IRS06ST","9220060",4
"5238027","6235025","IRS06ST","9220060",4
"5238028","6235025","IRS06ST","9220060",4
"5238029","6235025","IRS06ST","9220060",4
"5238030","6235030","IRS06ST","9220060",4
"5238031","6235030","IRS06ST","9220060",4
"5238032","6235030","IRS06ST","9220060",4
"5238033","6235030","IRS06ST","9220060",4
"5238034","6235030","IRS06ST","9220060",4
"5238035","6235035","IRS06ST","9220060",4
"5238036","6235035","IRS06ST","9220060",4
"5238037","6235035","IRS06ST","9220060",4
"5238038","6235035","IRS06ST","9220060",4
"5238039","6235035","IRS06ST","9220060",4
"5238040","6235040","IRS06ST","9220060",4
"5238041","6235040","IRS06ST","9220060",4
"5238042","6235040","IRS06ST","9220060",4
"5238043","6235040","IRS06ST","9220060",4
"5238044","6235040","IRS06ST","9220060",4
"5238045","6235045","IRS06ST","9220060",4
"5238046","6235045","IRS06ST","9220060",4
"5238047","6235045","IRS06ST","9220060",4
"5238048","6235045","IRS06ST","9220060",4
"5238049","6235045","IRS06ST","9220060",4
"5238050","6235050","IRS06ST","9220060",4
"5238051","6235050","IRS06ST","9220060",4
"5238052","6235050","IRS06ST","9220060",4
"5238053","6235050","IRS06ST","9220060",4
"5238054","6235050","IRS06ST","9220060",4
"5238055","6235055","IRS06ST","9220060",4
"5238056","6235055","IRS06ST","9220060",4
"5238057","6235055","IRS06ST","9220060",4
"5238058","6235055","IRS06ST","9220060",4
"5238059","6235055","IRS06ST","9220060",4
"5238060","6235060","IRS06ST","9220060",4
"5238061","6235060","IRS06ST","9220060",4
"5238062","6235060","IRS06ST","9220060",4
"5238063","6235060","IRS06ST","9220060",4
"5238064","6235060","IRS06ST","9220060",4
"5238065","6235065","IRS06ST","9220060",4
"5238066","6235065","IRS06ST","9220060",4
"5238067","6235065","IRS06ST","9220060",4
"5238068","6235065","IRS06ST","9220060",4
"5238069","6235065","IRS06ST","9220060",4
"5238070","6235070","IRS06ST","9220060",4
"5238071","6235070","IRS06ST","9220060",4
"5238072","6235070","IRS06ST","9220060",4
"5238073","6235070","IRS06ST","9220060",4
"5238074","6235070","IRS06ST","9220060",4
"5238075","6235075","IRS06ST","9220060",4
"5238076","6235075","IRS06ST","9220060",4
"5238077","6235075","IRS06ST","9220060",4
"5238078","6235075","IRS06ST","9220060",4
"5238079","6235075","IRS06ST","9220060",4
"5238080","6235080","IRS06ST","9220060",4
"5238081","6235080","IRS06ST","9220060",4
"5238082","6235080","IRS06ST","9220060",4
"5238083","6235080","IRS06ST","9220060",4
"5238084","6235080","IRS06ST","9220060",4
"5238085","6235085","IRS06ST","9220060",4
"5238086","6235085","IRS06ST","9220060",4
"5238087","6235085","IRS06ST","9220060",4
"5238088","6235085","IRS06ST","9220060",4
"5238089","6235085","IRS06ST","9220060",4
"5238090","6235090","IRS06ST","9220060",4
"5238091","6235090","IRS06ST","9220060",4
"5238092","6235090","IRS06ST","9220060",4
"5238093","6235090","IRS06ST","9220060",4
"5238094","6235090","IRS06ST","9220060",4
"5238095","6235095","IRS06ST","9220060",4
"5238096","6235095","IRS06ST","9220060",4
"5238097","6235095","IRS06ST","9220060",4
"5238098","6235095","IRS06ST","9220060",4
"5238099","6235095","IRS06ST","9220060",4
"5238100","6235100","IRS06ST","9220060",4
"5238101","6235100","IRS06ST","9220060",4
"5238102","6235100","IRS06ST","9220060",4
"5238103","6235100","IRS06ST","9220060",4
"5238104","6235100","IRS06ST","9220060",4
"5238105","6235105","IRS06ST","9220060",4
"5238106","6235105","IRS06ST","9220060",4
"5238107","6235105","IRS06ST","9220060",4
"5238108","6235105","IRS06ST","9220060",4
"5238109","6235105","IRS06ST","9220060",4
"5238110","6235110","IRS06ST","9220060",4
"5238111","6235110","IRS06ST","9220060",4
"5238112","6235110","IRS06ST","9220060",4
"5238113","6235110","IRS06ST","9220060",4
"5238114","6235110","IRS06ST","9220060",4
"5238115","6235115","IRS06ST","9220060",4
"5238116","6235115","IRS06ST","9220060",4
"5238117","6235115","IRS06ST","9220060",4
"5238118","6235115","IRS06ST","9220060",4
"5238119","6235115","IRS06ST","9220060",4
"5238120","6235120","IRS06ST","9220060",4
"5238121","6235120","IRS06ST","9220060",4
"5238122","6235120","IRS06ST","9220060",4
"5238123","6235120","IRS06ST","9220060",4
"5238124","6235120","IRS06ST","9220060",4
"5238125","6235125","IRS06ST","9220060",4
"5238126","6235125","IRS06ST","9220060",4
"5238127","6235125","IRS06ST","9220060",4
"5238128","6235125","IRS06ST","9220060",4
"5238129","6235125","IRS06ST","9220060",4
"5238130","6235130","IRS06ST","9220060",4
"5238131","6235130","IRS06ST","9220060",4
"5238132","6235130","IRS06ST","9220060",4
"5238133","6235130","IRS06ST","9220060",4
"5238134","6235130","IRS06ST","9220060",4
"5238135","6235135","IRS06ST","9220060",4
"5238136","6235135","IRS06ST","9220060",4
"5238137","6235135","IRS06ST","9220060",4
"5238138","6235135","IRS06ST","9220060",4
"5238139","6235135","IRS06ST","9220060",4
"5238140","6235140","IRS06ST","9220060",4
"5238141","6235140","IRS06ST","9220060",4
"5238142","6235140","IRS06ST","9220060",4
"5238143","6235140","IRS06ST","9220060",4
"5238144","6235140","IRS06ST","9220060",4
"5238145","6235145","IRS06ST","9220060",4
"5238146","6235145","IRS06ST","9220060",4
"5238147","6235145","IRS06ST","9220060",4
"5238148","6235145","IRS06ST","9220060",4
"5238149","6235145","IRS06ST","9220060",4
"5239020","6235020","IRS06ST","9220060",4
"5239021","6235020","IRS06ST","9220060",4
"5239022","6235020","IRS06ST","9220060",4
"5239023","6235020","IRS06ST","9220060",4
"5239024","6235020","IRS06ST","9220060",4
"5239025","6235025","IRS06ST","9220060",4
"5239026","6235025","IRS06ST","9220060",4
"5239027","6235025","IRS06ST","9220060",4
"5239028","6235025","IRS06ST","9220060",4
"5239029","6235025","IRS06ST","9220060",4
"5239030","6235030","IRS06ST","9220060",4
"5239031","6235030","IRS06ST","9220060",4
"5239032","6235030","IRS06ST","9220060",4
"5239033","6235030","IRS06ST","9220060",4
"5239034","6235030","IRS06ST","9220060",4
"5239035","6235035","IRS06ST","9220060",4
"5239036","6235035","IRS06ST","9220060",4
"5239037","6235035","IRS06ST","9220060",4
"5239038","6235035","IRS06ST","9220060",4
"5239039","6235035","IRS06ST","9220060",4
"5239040","6235040","IRS06ST","9220060",4
"5239041","6235040","IRS06ST","9220060",4
"5239042","6235040","IRS06ST","9220060",4
"5239043","6235040","IRS06ST","9220060",4
"5239044","6235040","IRS06ST","9220060",4
"5239045","6235045","IRS06ST","9220060",4
"5239046","6235045","IRS06ST","9220060",4
"5239047","6235045","IRS06ST","9220060",4
"5239048","6235045","IRS06ST","9220060",4
"5239049","6235045","IRS06ST","9220060",4
"5239050","6235050","IRS06ST","9220060",4
"5239051","6235050","IRS06ST","9220060",4
"5239052","6235050","IRS06ST","9220060",4
"5239053","6235050","IRS06ST","9220060",4
"5239054","6235050","IRS06ST","9220060",4
"5239055","6235055","IRS06ST","9220060",4
"5239056","6235055","IRS06ST","9220060",4
"5239057","6235055","IRS06ST","9220060",4
"5239058","6235055","IRS06ST","9220060",4
"5239059","6235055","IRS06ST","9220060",4
"5239060","6235060","IRS06ST","9220060",4
"5239061","6235060","IRS06ST","9220060",4
"5239062","6235060","IRS06ST","9220060",4
"5239063","6235060","IRS06ST","9220060",4
"5239064","6235060","IRS06ST","9220060",4
"5239065","6235065","IRS06ST","9220060",4
"5239066","6235065","IRS06ST","9220060",4
